URBAN_CODE,CURVES_D,ROUTE_NUMBER,STD_EXP_FACTOR,VERT_ALIGN,DONUT_EXP_FACTOR,NHS,IS_DONUT,PEAK_CAPACITY,SAMPLING_TECH,SAMPLE_ID,PERC_SIGHT,IS_METRIC,AT_GRADE_SIGNS,YEAR_RECORD,HORZ_ALIGN,TURN_LANES_L,GRADES_F,GRADES_B,PERC_COMBINATION,ROUTE_SIGNING,SHOULDER_TYPE,SHOULDER_WIDTH_L,SURV_A,CURVES_A,BEGIN_LRS,SPECIAL_SYSTEMS
0,0.0,99,1.468,1,0.0,1,0,3532,0,1.00471E+11,0,0,0,2004,1,3,0.0,0.59,13,3,2,8,0,3.919,32.32,1
0,0.0,089N,8.233,0,0.0,0,0,1887,0,TAPLEE000620,0,0,0,2004,0,4,0.0,0.13,2,3,6,0,0,0.22,23.27,0
8,0.0,SR90005,8.937,0,0.0,1,0,3463,0,90005 10900,0,0,0,2004,0,3,0.0,0.0,0,3,6,0,0,0.87,10.9,0
0,0.0,0000US20,3.417,1,0.0,1,0,2201,0,P 34   15000,75,0,0,2004,1,0,0.0,2.89,16,2,2,0,0,5.3,15.0,0
283,0.0,0,1.083,0,0.0,0,0,1664,0,1.00052E+11,0,0,0,2004,0,4,0.0,0.0,4,0,1,0,0,0.0,0.0,0
7,0.0,95,1.0,0,0.0,1,0,8357,0,2.59009E+11,0,0,0,2004,0,0,0.0,0.377,2,1,2,4,0,0.482,90.802,1
27,0.0,14,1.446,1,0.0,1,0,3093,0,5.01406E+11,0,0,0,2004,1,0,0.0,0.0,5,3,2,0,0,0.39,12.17,0
0,0.0,83,2.037,1,0.0,1,0,1447,0,['6.00083E+11😊' '6.00083E+11🫂' '6.00083E+11😅'],90,0,0,2004,1,3,0.0,1.439,15,2,4,0,0,7.585,151.04,0
401,0.0,30,3.442,0,0.0,0,0,1723,0,A00030115660,0,0,0,2004,0,3,0.0,0.0,4,3,6,0,0,0.76,175.724,0
262,0.0,0,42.132,0,0.0,0,0,1639,0,1.60001E+11,0,0,0,2004,0,4,0.0,0.0,1,0,6,0,0,0.0,0.399,0
0,0.0,0,14.937,2,0.0,0,0,1834,0,9.32765E+11,80,0,0,2004,1,0,0.0,0.0,2,0,5,0,0,0.0,8.449,0
0,0.0,_FM2100_,8.431,1,2.611,0,1,2435,0,1.06202E+11,55,0,0,2004,1,3,0.0,0.0,3,3,2,0,0,1.767,4.406,0
452,0.0,7,1.484,1,0.0,0,0,3441,0,7090009670,0,0,0,2004,1,2,0.0,0.155,3,3,6,0,0,0.4,9.68,0
0,0.0,0,5.97,0,0.0,0,0,1569,0,SWILSO000510,0,0,0,2004,0,4,0.0,0.0,1,0,1,0,0,0.0,0.821,0
0,0.0,77,5.335,0,0.0,0,0,3901,0,201,100,0,0,2004,0,0,0.0,0.0,1,2,6,0,0,0.13,5.75,0
21,0.0,"['US    1💕' 'US    1✔️' 'US    1😜' 'US    1💩' 'US    1🤣' 'US    1⭐'
 'US    1📍' 'US    1❤️']",1.742,0,0.0,1,0,3503,0,8.703E+11,0,0,0,2004,0,3,0.0,0.0,1,2,6,0,0,0.521,5.986,1
248,0.0,0,1.0,0,0.0,0,0,1555,0,C01134002526,0,0,1,2004,0,4,0.0,0.0,1,0,2,0,0,1.105,4.065,0
153,0.0,0,2.312,0,0.0,0,0,1698,0,"['041-2004-090💩' '041-2004-090😭' '041-2004-090😡' '041-2004-090❤️'
 '041-2004-090🥰' '041-2004-090😡']",0,0,0,2004,0,4,0.0,0.0,1,0,1,0,0,0.0,0.0,0
230,0.0,_FM2557_,15.015,0,0.0,0,0,746,0,1.42901E+11,0,0,0,2004,0,4,0.0,0.0,7,3,1,0,0,0.481,1.349,0
38,0.0,IR000075,2.102,0,0.0,1,0,6138,0,['75013100😡' '75013100😇' '75013100🔥' '75013100🙏' '75013100💩'],0,0,0,2004,0,0,0.0,0.36,5,1,2,4,0,0.022,13.1,1
43,0.0,140,1.627,0,0.0,0,0,1681,0,046D311,0,0,0,2004,0,4,0.0,0.0,1,3,2,0,0,0.0,6.228,0
401,0.0,101,10.329,1,0.0,0,0,1455,0,[],0,0,0,2004,3,0,0.0,0.14,9,3,1,0,0,0.08,6.035,0
0,0.0,0,1.0,1,0.0,1,0,3644,0,78104020273,0,0,0,2004,1,0,0.0,0.0,23,1,2,6,0,4.465,0.0,1
0,0.0,56,24.987,1,0.0,0,0,2649,0,1204,100,0,0,2004,1,0,0.0,0.0,3,3,2,0,0,0.09,0.225,0
0,0.0,78,1.347,0,0.0,1,0,3789,0,4.105E+11,0,0,0,2004,0,0,0.0,2.0,1,2,4,9,0,2.463,7.996,0
129,0.0,0,5.842,0,0.0,0,0,619,0,8009  0740,0,0,0,2004,0,4,0.0,0.0,0,7,5,0,0,0.0,0.0,0
0,0.0,72,5.326,1,0.0,1,0,3872,0,20 44588,60,0,0,2004,1,0,0.0,0.0,0,3,2,4,0,2.57,44.111,1
0,0.0,6,4.546,2,0.0,1,0,2425,0,A00006222500,0,0,0,2004,1,0,0.0,2.45,15,2,2,0,0,1.1,210.96,1
49,0.0,0,5.59,0,0.0,0,0,813,0,68001630,0,0,0,2004,0,4,0.0,0.0,1,7,6,0,0,0.0,0.0,0
0,0.0,2,3.237,0,0.0,1,0,1832,0,07385 109930,0,0,0,2004,0,4,0.0,0.06,2,3,1,0,0,0.24,86.12,0
0,0.03,2687,7.833,0,0.0,0,0,689,0,11818,0,0,0,2004,0,4,0.0,0.0,1,3,5,0,0,0.1,0.0,0
0,0.0,42/57,3.938,0,0.0,0,0,2680,0,20425700000,0,0,0,2004,0,4,0.0,0.0,4,7,6,0,0,0.11,0.0,0
0,0.0,119,4.727,0,0.0,0,0,1457,0,"['4.6119E+11🥰' '4.6119E+11💕' '4.6119E+11👈' '4.6119E+11😅' '4.6119E+11💩'
 '4.6119E+11✔️' '4.6119E+11👏' '4.6119E+11🫶']",0,0,0,2004,0,0,0.0,0.1,4,2,3,0,0,0.1,15.788,0
0,0.0,278,4.169,0,0.0,1,0,1618,0,5.40005E+11,90,0,0,2004,0,4,0.0,1.0,1,3,3,0,0,1.033,10.68,0
0,0.0,2227,8.668,0,0.0,0,0,1338,0,4.27023E+11,0,0,1,2004,0,0,0.0,0.0,2,5,5,0,0,0.0,0.0,0
387,0.0,0000US13,1.311,0,0.0,0,0,3985,0,20002600,0,0,0,2004,0,1,0.0,0.0,4,2,2,4,0,0.0,0.0,0
113,0.0,0,3.375,0,0.0,0,0,951,0,XQYOZO001011,0,0,1,2004,0,4,0.0,0.0,2,7,6,0,0,0.0,0.0,0
0,0.18,5,2.39,3,0.0,1,0,1300,0,['SC0005000249🤔' 'SC0005000249👏'],25,0,0,2004,3,0,0.0,1.99,6,3,5,0,0,5.03,5.48,0
120,0.0,['_SL0434_✔️' '_SL0434_💀' '_SL0434_🙌' '_SL0434_🤣'],3.436,0,0.0,0,0,1665,0,4108005592,0,0,0,2004,0,4,0.0,0.0,0,3,5,0,0,0.447,7.39,0
320,0.047,6547,1.712,0,0.0,0,0,1553,0,9280000000,0,0,0,2004,0,4,0.021,0.191,1,5,6,0,0,0.266,0.0,0
79,0.0,0,1.587,0,0.0,0,0,1848,0,687009460,0,0,0,2004,0,3,0.0,0.0,6,7,6,0,0,0.0,0.0,0
0,0.0,_US0059_,2.363,1,0.0,1,0,2029,0,8801000000,0,0,0,2004,1,0,0.0,0.0,9,2,6,0,0,1.409,470.469,0
0,0.0,0,13.626,0,0.0,0,0,474,0,513164,100,0,1,2004,0,4,0.0,0.0,4,0,1,0,0,0.398,0.0,0
0,0.0,71,6.149,1,0.0,0,0,2592,0,07119B007410,0,0,0,2004,4,0,0.0,0.014,1,2,2,4,0,0.136,7.41,0
4,0.0,CO607,12.434,0,0.0,0,0,761,0,0607  001210,0,0,0,2004,0,4,0.0,0.0,1,5,1,0,0,0.19,0.0,0
163,0.0,2711,14.212,0,0.0,0,0,1539,0,89104,0,0,0,2004,0,0,0.0,0.0,1,3,5,0,0,0.08,0.0,0
0,0.0,179,12.923,0,0.0,0,0,1385,0,27269E0179AD,0,0,0,2004,0,4,0.0,0.0,3,7,6,0,0,0.0,1.786,0
305,0.0,0,1.0,0,0.0,0,0,1962,0,05083J092100,0,0,0,2004,0,2,0.0,0.0,3,0,2,0,0,1.4,13.502,0
0,0.0,39,1.905,1,0.0,1,0,5667,0,090E1100020,0,0,0,2004,1,0,0.0,2.77,5,1,2,10,0,4.3,71.99,1
0,0.131,106,16.851,3,0.0,0,0,1834,0,90023200000,21,0,0,2004,4,0,0.672,1.113,2,3,5,0,0,2.225,37.6,0
0,0.0,0,76.69,1,0.0,0,0,2777,0,530010,100,0,0,2004,1,0,0.0,0.0,2,0,3,0,0,0.0,0.0,0
417,0.0,0,1.863,0,0.0,0,0,1723,0,10095Z281100,0,0,0,2004,0,3,0.0,0.0,0,0,6,0,0,0.0,0.0,0
20,0.0,0,6.65,0,0.0,0,0,1406,0,3.27602E+11,0,0,1,2004,0,3,0.0,0.0,2,9,6,0,0,0.23,0.0,0
0,0.0,83,2.037,2,0.0,1,0,1376,0,6.50083E+11,80,0,0,2004,1,0,0.0,0.488,21,2,2,0,0,6.039,191.26,0
6,0.0,0,15.119,3,0.0,0,0,4083,0,04041E008100,0,0,0,2004,1,3,0.0,0.263,2,0,2,0,0,0.782,0.0,0
0,0.0,000US095,1.811,0,0.0,1,0,7243,0,6416345009,0,0,0,2004,0,4,0.0,0.0,5,2,6,0,0,0.242,344.767,0
4,0.0,0,25.88,0,0.0,0,0,1625,0,92036000571,0,0,0,2004,0,5,0.0,0.538,0,0,2,0,0,0.612,0.0,0
11,0.0,159,4.663,0,0.0,1,0,3033,0,829300,0,0,0,2004,0,2,0.0,0.16,1,3,6,0,0,0.31,26.39,0
0,0.0,165,1.771,1,0.0,1,0,2744,0,140000203,100,0,0,2004,1,0,0.0,0.0,7,2,2,0,0,11.46,4.3,0
0,0.0,0,11.881,0,0.0,0,0,342,0,38700200180,100,0,1,2004,0,4,0.0,0.0,0,5,5,0,0,0.82,0.29,0
0,0.0,15,4.205,0,0.0,0,0,1698,0,3.665E+11,0,0,0,2004,0,0,0.0,0.0,1,3,2,0,0,0.0,20.586,0
0,0.0,213,17.09,1,0.0,0,0,2683,0,2.0213E+11,90,0,0,2004,1,0,0.0,2.21,2,3,2,0,0,2.48,18.27,0
68,0.0,PA512,9.729,0,0.0,0,0,1594,0,1660013828,0,0,0,2004,0,4,0.0,0.1,1,3,2,0,0,0.368,0.0,0
15,0.0,0,7.845,0,0.0,1,0,3211,0,8.04112E+11,0,0,0,2004,0,3,0.0,0.0,1,0,1,0,0,0.25,37.528,0
255,0.0,0,3.0,0,0.0,0,0,1698,0,COLBTRIF1216,0,0,0,2004,0,4,0.0,0.0,1,7,3,0,0,0.0,0.0,0
198,0.0,IR000075,2.8,0,0.0,1,0,3903,0,75012340,0,0,0,2004,0,0,0.0,0.0,11,1,2,4,0,0.18,12.34,1
26,0.0,0,2.189,0,0.0,0,0,1507,0,1.1703E+11,0,0,0,2004,1,4,0.112,0.0,0,0,6,0,0,0.0,0.579,0
0,0.0,['0👈' '0🫶' '0❤️' '0💕' '0😡' '0⭐' '0🔥'],91.012,1,0.0,0,0,0,0,138276,0,0,0,2004,1,0,0.0,0.0,0,0,5,0,0,0.392,0.0,0
0,0.0,80,1.269,1,0.0,1,0,5638,0,A00080143400,0,0,0,2004,1,0,0.0,0.0,13,1,2,4,0,0.8,141.35,1
386,0.0,_IH0035_🔥,1.254,1,0.0,1,0,4085,0,19503014856,0,0,0,2004,1,0,0.0,1.596,4,1,2,4,0,2.354,468.635,1
44,0.0,0,7.109,0,0.0,0,0,1698,0,505000270,0,0,0,2004,0,0,0.0,0.0,2,7,4,0,0,0.5,0.0,0
111,0.0,39,1.079,0,0.0,1,0,4085,0,090E1418600,0,0,0,2004,0,0,0.0,0.22,5,1,2,6,0,1.44,44.1,1
0,0.0,US011,1.0,0,0.0,1,0,3056,0,5.40011E+11,0,0,0,2004,0,5,0.0,0.0,3,2,2,1,0,0.242,14.184,1
400,0.0,0,1.91,1,0.0,0,0,1363,0,10077F101287,0,0,0,2004,1,3,0.0,0.0,0,0,1,0,0,0.249,6.215,0
4,0.0,00DEL202,1.536,0,0.0,0,0,1649,0,40000620,0,0,0,2004,0,0,0.0,0.0,2,3,2,0,0,0.38,0.24,0
1,0.0,270,8.681,0,0.0,1,0,4342,0,6930040,0,0,0,2004,0,1,0.0,0.0,3,3,2,0,0,0.52,13.87,0
12,0.0,195,3.212,0,0.0,1,0,3946,0,1.0195E+11,0,0,0,2004,0,0,0.0,0.13,1,1,6,0,0,0.13,0.21,1
0,0.0,8360,2.146,0,0.0,0,0,481,0,6000091100,0,0,1,2004,0,4,0.0,0.0,1,7,3,0,0,0.0,0.0,0
22,0.0,0,4.992,0,0.0,0,0,760,0,1.55E+11,0,0,1,2004,0,4,0.0,0.0,4,0,6,0,0,1.15,0.0,0
420,0.0,0,5.891,0,0.0,0,0,1665,0,S00002531201,0,0,0,2004,0,0,0.0,0.0,2,0,3,0,0,0.389,0.869,0
0,0.0,0,28.821,2,0.0,0,0,2617,0,9.252E+11,90,0,0,2004,2,0,0.0,0.0,3,5,5,0,0,0.0,37.982,0
66,0.0,0,7.123,0,0.0,0,0,347,0,B67560M19500,0,0,3,2004,0,4,0.0,0.0,1,0,6,0,0,1.731,31.382,0
0,0.0,US000250,2.67,2,0.0,1,0,1661,0,250014040,10,0,0,2004,2,0,0.0,0.0,19,2,4,0,0,0.69,14.24,0
0,0.0,62,6.541,1,0.0,0,0,3475,0,['676😏' '676👏' '676😏' '676😤' '676😩'],100,0,0,2004,1,0,0.0,0.0,3,2,2,4,0,1.31,13.084,0
9,0.0,I 079,1.024,0,0.0,1,0,4027,0,6.20079E+11,0,0,0,2004,0,0,0.0,0.352,6,1,2,4,0,0.407,13.936,1
151,0.0,_SS0213_,1.055,0,0.0,0,0,1327,0,28206001333,0,0,1,2004,0,3,0.0,0.601,8,3,2,0,0,0.601,0.0,0
0,0.0,0000090E,1.0,1,0.0,1,0,3926,0,4.1009E+11,0,0,0,2004,1,0,0.0,0.474,13,1,2,4,0,3.213,14.68,1
335,0.0,0,3.245,0,0.0,0,0,635,0,1.80925E+11,0,0,0,2004,0,4,0.0,0.0,1,0,6,0,1,0.118,0.0,0
0,0.0,165,3.693,0,0.0,1,0,2892,0,"['160000322😇' '160000322🥹' '160000322💕' '160000322🤔' '160000322😭'
 '160000322🎉']",0,0,0,2004,0,4,0.0,0.0,10,2,2,0,0,0.53,5.83,0
0,0.0,94,1.037,0,0.0,1,0,3837,0,94292084,0,0,0,2004,0,0,0.0,1.979,18,1,2,3,0,3.225,292.084,1
177,0.0,1392,2.365,0,0.0,0,0,1331,0,1392000000,0,0,0,2004,0,4,0.0,0.0,1,6,6,0,0,0.27,0.0,0
19,0.0,0000NONE,2.538,1,0.0,0,0,342,0,8.56504E+11,0,0,1,2004,1,4,0.0,0.0,2,9,1,0,0,0.0,0.0,0
0,0.0,CITYSTRT,12.829,0,0.0,0,0,1550,0,1991,100,0,0,2004,0,0,0.0,0.0,4,9,5,0,0,0.28,0.0,0
61,0.0,11,6.035,0,0.0,1,0,3365,0,1.41061E+11,0,0,0,2004,0,3,0.0,0.065,4,3,6,0,0,0.783,6.838,0
73,0.0,0,10.307,0,0.0,0,0,1954,0,T00002600301,0,0,0,2004,0,3,0.0,0.0,2,0,1,0,0,0.487,0.79,0
0,0.0,000US14A,1.867,0,0.0,1,0,2845,0,P  32 024238,0,0,0,2004,0,4,0.0,0.288,2,2,6,0,0,0.288,24.238,0
0,0.0,0,23.068,0,0.0,0,0,344,0,[],0,0,1,2004,0,4,0.0,0.0,0,0,6,0,0,0.0,0.0,0
439,0.0,0,4.431,0,0.0,0,0,1698,0,1.7587E+11,0,0,0,2004,0,4,0.0,0.0,0,0,2,0,0,0.0,0.0,0
112,0.0,22,1.752,0,0.0,0,0,1511,0,4.50022E+11,0,0,0,2004,0,4,0.0,0.0,1,3,4,0,0,0.371,20.948,0
0,0.0,264,3.389,1,0.0,0,0,2283,0,716,62,0,0,2004,3,0,0.0,0.0,5,2,5,0,0,4.24,38.0,0
4,0.0,CO541,9.56,0,0.0,0,0,3102,0,00000541QQ16,0,0,0,2004,0,3,0.0,0.0,0,5,2,0,0,0.29,0.0,0
43,0.0,291,1.0,0,0.0,1,0,4085,0,61081300260,0,0,0,2004,0,0,0.0,0.166,4,1,2,1,0,0.269,5.159,1
0,0.0,40,7.431,1,0.0,0,0,2144,0,1.004E+11,0,0,0,2004,1,0,0.0,0.008,12,2,2,0,0,0.108,2.27,0
5,0.0,0,22.323,0,0.0,0,0,832,0,4.1808E+11,0,0,0,2004,0,4,0.0,0.0,10,0,6,0,0,0.0,0.639,0
0,0.0,1,1.104,1,0.0,0,0,1419,0,"['340003004👈' '340003004😡' '340003004💀' '340003004👈' '340003004🤣'
 '340003004👏' '340003004😩']",0,0,0,2004,0,4,0.0,0.0,12,3,2,0,0,0.51,1.26,0
121,0.0,80,1.148,0,0.0,1,0,3691,0,55080 396800,0,0,0,2004,0,0,0.0,0.0,16,1,4,6,0,0.23,396.56,1
0,0.0,31,1.191,0,0.0,1,0,3933,0,1.53034E+11,0,0,0,2004,0,0,0.0,0.0,10,2,4,8,0,1.493,9.447,0
288,0.0,0000011E,1.887,0,0.0,1,0,3585,0,8201S0341128,0,0,0,2004,0,0,0.0,0.0,1,2,2,4,0,0.26,11.28,0
41,0.0,0000910A,6.559,0,0.0,0,0,475,0,6931009,0,0,1,2004,0,4,0.0,0.0,3,3,2,0,0,1.0,4.86,0
0,0.0,40,5.508,1,0.0,1,0,4922,0,4501I0400000,0,0,0,2004,1,0,0.0,0.12,13,1,2,11,0,2.44,0.0,1
82,0.0,2373,4.224,0,0.0,0,0,1649,0,45948,0,0,0,2004,0,4,0.0,0.0,1,3,5,0,0,0.0,0.0,0
34,0.0,70,1.677,0,0.0,0,0,1151,0,70200013210,0,0,0,2004,0,4,0.0,1.08,1,2,2,0,0,1.08,13.21,0
218,0.0,BRENTWOO,4.721,0,0.0,0,0,1618,0,1.007E+11,0,0,0,2004,0,4,0.0,0.0,2,8,1,0,0,0.91,0.0,0
43,0.0,['190💕' '190😳' '190👏' '190😤'],1.396,0,0.0,0,0,3642,0,048T067,0,0,0,2004,0,0,0.0,0.0,1,3,2,2,0,0.0,6.035,0
7,0.0,3,12.955,0,0.0,1,0,3076,0,49040400490,0,0,0,2004,0,0,0.0,0.14,1,2,1,0,0,0.077,2.776,0
144,0.0,27,1.689,0,0.0,1,0,3378,0,____27 10139,100,0,0,2004,0,3,0.0,0.4,1,2,6,0,0,0.585,9.98,0
0,0.0,I-95,1.0,1,0.0,1,0,5799,0,0700  061001,0,0,0,2004,1,0,0.0,2.09,7,1,2,12,0,2.09,16.55,1
9,0.0,I 070,1.017,0,0.0,1,0,3933,0,6.4007E+11,0,0,0,2004,0,0,0.0,0.151,11,1,2,0,0,0.329,15.855,1
3,0.0,00CY1320,23.948,1,0.0,0,0,960,0,4.57132E+11,0,0,1,2004,1,4,0.0,0.0,1,7,6,0,0,0.0,0.0,0
0,0.0,26,6.006,1,0.0,1,0,3960,0,1004705370,0,0,0,2004,1,0,0.0,0.135,3,2,2,4,0,1.0,53.7,0
6,0.0,0😂,14.913,1,0.0,0,0,1786,0,04001A312105,0,0,0,2004,1,3,0.0,0.0,1,0,6,0,0,0.05,0.326,0
283,0.0,0,6.981,1,0.0,0,0,330,0,20051000000,0,0,1,2004,2,4,0.0,0.0,6,0,1,0,0,0.0,0.0,0
328,0.0,0000NONE,6.151,1,0.0,0,0,342,0,7.24504E+11,0,0,2,2004,1,4,0.0,0.0,2,9,6,0,0,0.0,0.0,0
0,0.0,830-3,5.363,0,0.0,0,0,588,0,['8340001503👍' '8340001503✔️' '8340001503😎' '8340001503👈' '8340001503😩'],0,0,1,2004,0,3,0.0,0.0,12,3,3,0,0,0.93,4.297,0
361,0.055,_FM2208_,1.169,0,0.0,0,0,1104,0,013815M02129,0,0,0,2004,0,4,0.0,0.0,1,3,6,0,0,0.57,32.177,0
183,0.0,215,6.169,0,0.0,0,0,3839,0,215  0000,0,0,0,2004,0,3,0.0,0.22,0,3,3,4,0,0.88,0.0,0
0,0.0,79,3.53,1,0.0,0,0,2702,0,R00008260201,97,0,0,2004,1,0,0.0,0.0,3,3,2,0,0,6.596,20.319,0
0,0.0,US322,4.39,0,0.0,1,0,4085,0,7880004316,0,0,0,2004,0,0,0.0,0.613,4,2,2,3,0,0.481,9.545,0
145,0.0,0,4.054,0,0.0,0,0,1601,0,['50596805969💩' '50596805969💕' '50596805969😏'],0,0,0,2004,0,4,0.0,0.0,1,0,6,0,0,0.05,0.13,0
0,0.0,['50👉' '50😊' '50😡'],1.892,2,0.0,1,0,3008,0,1.50109E+11,0,0,0,2004,1,0,0.0,2.115,14,2,2,4,0,6.94,153.95,0
45,0.0,40,1.066,0,0.0,1,0,8080,0,2585,100,0,0,2004,0,0,0.0,0.0,4,1,2,8,0,0.59,6.98,1
213,0.022,_US0271_,1.803,0,0.0,0,0,1733,0,16501010691,0,0,0,2004,0,2,0.0,0.0,4,2,6,0,0,0.835,134.302,0
0,0.0,2,1.345,4,0.0,1,0,1334,0,2.20015E+11,3,0,0,2004,2,0,0.28,0.23,6,2,2,0,0,1.183,5.547,0
0,0.0,95,2.793,0,0.0,1,0,3908,0,11764,0,0,0,2004,0,0,0.0,0.0,13,1,2,10,0,0.69,16.4,1
0,0.0,0,4.815,1,0.0,0,0,2069,0,2.94E+11,0,0,0,2004,1,0,0.0,0.0,0,0,1,0,0,0.0,0.0,0
86,0.0,0,3.845,2,0.0,0,0,1477,0,3.30136E+11,0,0,0,2004,2,4,0.0,0.0,1,0,1,0,0,0.18,1.609,0
213,0.0,0,1.573,2,0.0,0,0,1804,0,B00945004579,0,0,1,2004,1,4,0.0,0.0,1,0,6,0,0,0.405,7.369,0
264,0.0,0,3.598,0,0.0,0,0,3476,0,1.70001E+11,0,0,0,2004,0,1,0.0,0.0,2,0,4,0,0,1.02,0.0,0
0,0.0,0,13.626,0,0.0,0,0,1616,0,138843,100,0,0,2004,0,0,0.0,0.0,0,0,5,0,0,0.05,1.281,0
68,0.0,0,6.551,0,0.0,0,0,1930,0,4.8129E+11,0,0,0,2004,0,3,0.0,0.0,0,0,6,0,0,0.0,0.0,0
0,0.0,0,5.355,0,0.0,0,0,1418,0,90158000850,0,0,0,2004,0,4,0.0,0.0,6,0,1,0,0,0.0,0.0,0
0,0.0,35,3.778,0,0.0,0,0,2764,0,4.60253E+11,0,0,0,2004,0,3,0.0,0.0,4,2,6,0,0,0.15,196.33,0
0,0.0,35,1.034,1,0.0,1,0,3505,0,594,100,0,0,2004,1,0,0.0,0.0,31,1,2,4,0,0.51,23.52,1
124,0.0,2207,2.888,0,0.0,0,0,1539,0,43313,0,0,0,2004,0,4,0.0,0.2,1,3,5,0,0,0.146,0.0,0
242,0.0,231,2.919,0,0.0,0,0,3426,0,231010508,100,0,0,2004,0,4,0.0,0.0,2,2,6,0,0,0.0,16.864,0
0,0.0,49,1.0,0,0.0,1,0,3785,0,4550000202,0,0,0,2004,0,0,0.0,0.0,13,1,2,4,0,2.59,6.65,1
12,0.0,95,2.983,1,0.0,1,0,8164,0,1.0095E+11,0,0,0,2004,1,0,0.0,0.44,2,1,2,12,0,0.44,0.01,1
353,0.0,US322B,2.078,0,0.0,0,0,3513,0,4040004791,0,0,0,2004,0,3,0.0,0.048,0,2,2,4,0,0.552,0.117,0
27,0.0,['30🫶' '30😊' '30❌'],25.466,0,0.0,0,0,1665,0,1012301727,0,0,0,2004,0,0,0.0,0.0,1,2,4,0,0,0.1,27.793,0
0,0.0,T,9.704,0,0.0,0,0,1536,0,2.80002E+11,0,0,0,2004,0,4,0.0,0.0,4,3,5,0,0,0.545,1.408,0
282,0.0,"['_SS0303_❤️' '_SS0303_📍' '_SS0303_😜' '_SS0303_🙌' '_SS0303_👈' '_SS0303_🥹'
 '_SS0303_🫂']",4.903,0,0.0,1,0,2629,0,2.20801E+11,0,0,0,2004,0,3,0.0,0.269,0,3,6,0,0,0.44,11.589,0
0,0.0,89,2.447,2,0.0,1,0,1087,0,20890890163,50,0,1,2004,1,0,0.0,2.656,10,3,3,0,0,5.454,16.265,0
366,0.0,0,6.012,0,0.0,0,0,397,0,['360 18280💩' '360 18280🥹'],0,0,0,2004,0,4,0.0,0.15,0,3,6,0,0,0.15,0.0,0
0,0.0,113,5.97,0,0.0,0,0,1430,0,1.1306E+11,0,0,0,2004,0,0,0.0,0.0,6,3,1,0,0,0.1,2.832,0
0,0.0,0,5.592,0,0.0,0,0,345,0,"['M4413 000990🎉' 'M4413 000990🎉' 'M4413 000990⭐' 'M4413 000990✔️'
 'M4413 000990🔥' 'M4413 000990👀']",0,0,1,2004,0,4,0.0,0.0,0,0,6,0,0,0.0,0.0,0
49,0.0,0,6.837,0,0.0,0,0,341,0,6.12343E+11,0,0,1,2004,0,4,0.0,0.0,0,0,3,0,0,0.0,0.0,0
79,0.0,SR000687,1.0,0,0.0,0,0,1874,0,687005360,0,0,0,2004,0,3,0.0,0.0,1,3,6,0,0,0.17,0.0,0
355,0.0,0,1.728,0,0.0,0,0,1539,0,L-0474002113,0,0,0,2004,0,4,0.0,0.0,2,0,5,0,0,0.0,2.929,0
0,0.0,97,11.203,3,0.0,1,0,823,0,1004205672,10,0,0,2004,2,0,0.0,0.45,16,2,2,0,0,0.95,56.72,0
0,0.0,['0✔️' '0✨' '0😭'],4.06,1,2.637,0,0,2618,0,"['12059M253120👏' '12059M253120🤯' '12059M253120🫂' '12059M253120😜'
 '12059M253120🔥' '12059M253120😎']",0,0,0,2004,1,0,0.0,0.0,0,0,1,0,0,1.14,3.23,0
5,0.0,0,15.277,0,0.0,0,0,6672,0,2.82E+11,100,0,0,2004,0,0,0.0,0.0,1,0,3,0,0,0.0,12.366,0
0,0.0,120,8.55,1,0.0,1,0,3299,0,1004342,0,0,0,2004,1,0,0.0,2.42,4,3,2,1,0,3.11,20.83,1
0,0.0,22,2.296,0,0.0,0,0,1347,0,24247C0022DB,0,0,0,2004,0,4,0.0,0.1,5,3,6,0,0,0.5,141.67,0
111,0.0,012E,1.015,0,0.0,1,0,6468,0,012W0282100,0,0,0,2004,0,0,0.0,0.78,5,2,2,10,0,0.86,258.29,0
0,0.0,70,78.656,1,0.0,0,0,2509,0,70019019960,90,0,0,2004,1,0,0.0,1.553,11,2,2,0,0,1.61,32.123,0
282,0.0,0,3.018,0,0.0,0,0,344,0,E00070M39750,0,0,3,2004,0,4,0.0,0.0,1,0,6,0,0,0.708,63.971,0
341,0.0,['320😅' '320😏' '320💩' '320🙌' '320❌' '320🫂' '320👀' '320👏'],1.231,0,0.0,1,0,676,0,2002857,0,0,1,2004,0,4,0.0,0.0,4,3,2,0,0,0.39,0.85,0
0,0.147,['0😊' '0😏' '0👈' '0💩' '0😭' '0💕' '0🙌' '0😬' '0😬'],23.434,1,22.797,0,1,2288,0,8005501430,0,0,0,2004,3,0,0.0,0.922,1,0,1,0,0,0.982,0.0,0
0,0.0,17,1.821,1,0.0,1,0,2508,0,US0017000433,0,0,0,2004,1,0,0.0,0.08,6,2,6,0,0,0.7,22.87,1
92,0.0,530,1.287,0,0.0,1,0,3951,0,65012000690,0,0,0,2004,0,0,0.0,0.39,7,1,2,4,0,0.69,0.69,1
0,0.0,110,6.577,1,0.0,1,0,2520,0,1003891,80,0,0,2004,1,0,0.0,0.0,6,2,2,0,0,1.86,61.28,0
0,0.0,202,6.317,1,0.0,1,0,2185,0,1.10724E+11,10,0,0,2004,1,0,0.0,0.36,4,2,2,0,0,1.04,106.36,0
